&nbsp;   
__Top 100 Player and what they play__   
               
||Rating|Spec|Player| 
| 181 | 3430 | ⚔️🌸 Paladin Retribution | [Burstnasty](https://worldofwarcraft.blizzard.com/en-us/character/us/blades-edge/burstnasty) |          
| 182 | 3430 | ⚔️🔵 Shaman Enhancement | [Gódsgíft](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/gódsgíft) |          
| 183 | 3429 | ⚔️🟠 Druid Feral | [Evildooer](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/evildooer) |          
| 184 | 3429 | ⚔️🟠 Druid Feral | [Ronin](https://worldofwarcraft.blizzard.com/en-us/character/us/arthas/ronin) |          
| 185 | 3429 | ❤️‍🩹🍺 Monk Mistweaver | [Envymonk](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/envymonk) |          
| 186 | 3428 | ⚔️🔮 Warlock Destruction | [Muchopower](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/muchopower) |          
| 187 | 3427 | ⚔️🦖 Hunter Beastmastery | [Galavant](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmourne/galavant) |          
| 188 | 3427 | ⚔️🟤️ Warrior Arms | [Slamurai](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/slamurai) |          
| 189 | 3425 | ⚔️🌸 Paladin Retribution | [Kumorizora](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/kumorizora) |          
| 190 | 3425 | ⚔️🌸 Paladin Retribution | [Getmeabag](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/getmeabag) |          
| 191 | 3424 | ⚔️🦖 Hunter Survival | [Vampire](https://worldofwarcraft.blizzard.com/en-us/character/us/dark-iron/vampire) |          
| 192 | 3423 | ⚔️🟠 Druid Balance | [Solareclipse](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/solareclipse) |          
| 193 | 3423 | ⚔️🦖 Hunter Survival | [Bicmex](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/bicmex) |          
| 194 | 3423 | ❤️‍🩹🍺 Monk Mistweaver | [Kecub](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/kecub) |          
| 195 | 3422 | ⚔️🟡 Rogue Subtlety | [Ðtb](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/ðtb) |          
| 196 | 3421 | ⚔️🟡 Rogue Subtlety | [Howton](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/howton) |          
| 197 | 3420 | ⚔️🧊 Mage Frost | [Xaryu](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/xaryu) |          
| 198 | 3420 | ❤️‍🩹🔵 Shaman Restoration | [Ttvfoxyllama](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ttvfoxyllama) |          
| 199 | 3419 | ⚔️🟠 Druid Balance | [Girthycaulkx](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/girthycaulkx) |          
| 200 | 3418 | ⚔️🟠 Demonhunter Havoc | [Ehtend](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/ehtend) |          
| 201 | 3417 | ⚔️🟤️ Warrior Arms | [Notmagnusz](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/notmagnusz) |          
| 202 | 3416 | ⚔️🔵 Shaman Elemental | [Frenchy](https://worldofwarcraft.blizzard.com/en-us/character/us/hyjal/frenchy) |          
| 203 | 3415 | ❤️‍🩹🍺 Monk Mistweaver | [Sintifissti](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/sintifissti) |          
| 204 | 3414 | ⚔️🟠 Druid Feral | [Tjxaxa](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/tjxaxa) |          
| 205 | 3414 | ❤️‍🩹🐉 Evoker Preservation | [Sleepiihead](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/sleepiihead) |          
| 206 | 3414 | ⚔️🌸 Paladin Retribution | [Zelo](https://worldofwarcraft.blizzard.com/en-us/character/us/emerald-dream/zelo) |          
| 207 | 3413 | ⚔️🌸 Paladin Retribution | [Herroprease](https://worldofwarcraft.blizzard.com/en-us/character/us/frostmane/herroprease) |          
| 208 | 3413 | ⚔️🌸 Paladin Retribution | [Condign](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/condign) |          
| 209 | 3413 | ⚔️🌸 Paladin Retribution | [Moppaladin](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/moppaladin) |          
| 210 | 3413 | ⚔️🔮 Warlock Demonology | [Maldivà](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/maldivà) |          
| 211 | 3410 | ❤️‍🩹🟠 Druid Restoration | [Dannycarry](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dannycarry) |          
| 212 | 3410 | ⚔️🦖 Hunter Beastmastery | [Gooberxyz](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/gooberxyz) |          
| 213 | 3410 | ⚔️🦖 Hunter Beastmastery | [Manyu](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/manyu) |          
| 214 | 3410 | ⚔️🌸 Paladin Retribution | [Tramatic](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/tramatic) |          
| 215 | 3410 | ⚔️🌸 Paladin Retribution | [Afroy](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/afroy) |          
| 216 | 3409 | ❤️‍🩹🍺 Monk Mistweaver | [Furrykok](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/furrykok) |          
| 217 | 3409 | ⚔️🔮 Warlock Destruction | [Rainbowdate](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/rainbowdate) |          
| 218 | 3409 | ⚔️🟤️ Warrior Arms | [Larrythelob](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/larrythelob) |          
| 219 | 3408 | ⚔️🟤️ Deathknight Unholy | [Petkick](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/petkick) |          
| 220 | 3408 | ⚔️🦖 Hunter Beastmastery | [Odetothemets](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/odetothemets) |          
| 221 | 3408 | ⚔️🦖 Hunter Beastmastery | [Aimbotmir](https://worldofwarcraft.blizzard.com/en-us/character/us/zuljin/aimbotmir) |          
| 222 | 3408 | ⚔️🦖 Hunter Beastmastery | [Rbtz](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/rbtz) |          
| 223 | 3408 | ⚔️🟤️ Warrior Arms | [Todory](https://worldofwarcraft.blizzard.com/en-us/character/us/moon-guard/todory) |          
| 224 | 3406 | ⚔️🟤️ Demonhunter Havoc | [Mamazboy](https://worldofwarcraft.blizzard.com/en-us/character/us/khaz-modan/mamazboy) |          
| 225 | 3406 | ⚔️🌸 Paladin Retribution | [Greenteamm](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/greenteamm) |          
| 226 | 3406 | ⚔️🔮 Warlock Demonology | [Schofen](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/schofen) |          
| 227 | 3404 | ❤️‍🩹🟠 Druid Restoration | [Grovetenderx](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/grovetenderx) |          
| 228 | 3404 | ⚔️⚪ Priest Shadow | [Jwah](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/jwah) |          
| 229 | 3404 | ⚔️🔮 Warlock Destruction | [Shedara](https://worldofwarcraft.blizzard.com/en-us/character/us/ragnaros/shedara) |          
| 230 | 3403 | ⚔️🧊 Mage Frost | [Fromcanada](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/fromcanada) |          
| 231 | 3403 | ❤️‍🩹🍺 Monk Mistweaver | [Mysticallx](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/mysticallx) |          
| 232 | 3403 | ⚔️🌸 Paladin Retribution | [Biéyihàn](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/biéyihàn) |          
| 233 | 3403 | ⚔️🟤️ Warrior Arms | [Swìll](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/swìll) |          
| 234 | 3402 | ⚔️🌸 Paladin Retribution | [Revoir](https://worldofwarcraft.blizzard.com/en-us/character/us/akama/revoir) |          
| 235 | 3402 | ⚔️🟡 Rogue Subtlety | [Needbuff](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/needbuff) |          
| 236 | 3402 | ⚔️🟤️ Warrior Arms | [Skullsplittr](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/skullsplittr) |          
| 237 | 3401 | ⚔️🔵 Shaman Elemental | [Weebdestroyr](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/weebdestroyr) |          
| 238 | 3401 | ⚔️🟤️ Warrior Arms | [Toegap](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/toegap) |          
| 239 | 3400 | ⚔️🟠 Druid Feral | [Axtin](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/axtin) |          
| 240 | 3400 | ⚔️🐉 Evoker Devastation | [Shambly](https://worldofwarcraft.blizzard.com/en-us/character/us/kelthuzad/shambly) |          
| 241 | 3400 | ⚔️🍺 Monk Windwalker | [Iminglee](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/iminglee) |          
| 242 | 3400 | ⚔️🔮 Warlock Demonology | [Dipicrowcaw](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dipicrowcaw) |          
| 243 | 3400 | ⚔️🔮 Warlock Demonology | [Venticm](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/venticm) |          
| 244 | 3400 | ⚔️🟤️ Warrior Arms | [Thiccyb](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/thiccyb) |          
| 245 | 3400 | ⚔️🟤️ Warrior Arms | [Ggull](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/ggull) |          
| 246 | 3400 | ⚔️🟤️ Warrior Arms | [Thiccbiscuit](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/thiccbiscuit) |          
| 247 | 3399 | ⚔️🟤️ Deathknight Unholy | [Vigasick](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/vigasick) |          
| 248 | 3399 | ❤️‍🩹⚪ Priest Discipline | [Trashdiscx](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/trashdiscx) |          
| 249 | 3398 | ⚔️⚪ Demonhunter Havoc | [Theoffseason](https://worldofwarcraft.blizzard.com/en-us/character/us/malganis/theoffseason) |          
| 250 | 3398 | ⚔️🌸 Paladin Retribution | [Lvladen](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/lvladen) |          
| 251 | 3398 | ⚔️🔮 Warlock Demonology | [Gamerdude](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/gamerdude) |          
| 252 | 3397 | ⚔️🍺 Monk Windwalker | [Homunculusx](https://worldofwarcraft.blizzard.com/en-us/character/us/bleeding-hollow/homunculusx) |          
| 253 | 3397 | ⚔️🔮 Warlock Demonology | [Junglefrog](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/junglefrog) |          
| 254 | 3397 | ⚔️🟤️ Warrior Arms | [Mud](https://worldofwarcraft.blizzard.com/en-us/character/us/icecrown/mud) |          
| 255 | 3396 | ⚔️🍺 Monk Windwalker | [Kuromé](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/kuromé) |          
| 256 | 3394 | ⚔️🦖 Hunter Marksmanship | [Jetskixoxo](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/jetskixoxo) |          
| 257 | 3393 | ⚔️🌸 Paladin Retribution | [Tastemeburst](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/tastemeburst) |          
| 258 | 3392 | ⚔️🌸 Paladin Retribution | [Bronzep](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/bronzep) |          
| 259 | 3390 | ❤️‍🩹⚪ Priest Discipline | [Meip](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/meip) |          
| 260 | 3390 | ⚔️🟡 Rogue Assassination | [Tmpikaboo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/tmpikaboo) |          
| 261 | 3390 | ⚔️🟡 Rogue Assassination | [Sllabymkcus](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/sllabymkcus) |          
| 262 | 3390 | ⚔️🟤️ Warrior Arms | [Yadiig](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/yadiig) |          
| 263 | 3389 | ⚔️🌸 Paladin Retribution | [Recliner](https://worldofwarcraft.blizzard.com/en-us/character/us/wyrmrest-accord/recliner) |          
| 264 | 3389 | ❤️‍🩹⚪ Priest Discipline | [Smíght](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/smíght) |          
| 265 | 3389 | ⚔️🔮 Warlock Destruction | [Riddle](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/riddle) |          
| 266 | 3388 | ⚔️🟤️ Warrior Arms | [Szee](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/szee) |          
| 267 | 3387 | ⚔️🟠 Druid Balance | [Shifterx](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/shifterx) |          
| 268 | 3387 | ⚔️🌸 Paladin Retribution | [Matts](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/matts) |          
| 269 | 3387 | ❤️‍🩹⚪ Priest Discipline | [Jnglpriestx](https://worldofwarcraft.blizzard.com/en-us/character/us/thrall/jnglpriestx) |          
| 270 | 3387 | ⚔️🟤️ Warrior Arms | [Crownzz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/crownzz) |          
| 271 | 3385 | ⚔️🟠 Druid Feral | [Floppa](https://worldofwarcraft.blizzard.com/en-us/character/us/whisperwind/floppa) |          
| 272 | 3384 | ⚔️⚪ Priest Shadow | [Healingstats](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/healingstats) |          
| 273 | 3382 | ⚔️🟤️ Warrior Arms | [Isnlonely](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/isnlonely) |          
| 274 | 3381 | ⚔️⚪ Priest Shadow | [Manofmystery](https://worldofwarcraft.blizzard.com/en-us/character/us/drenden/manofmystery) |          
| 275 | 3380 | ⚔️🟤️ Warrior Arms | [Hapigirl](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/hapigirl) |          
| 276 | 3379 | ⚔️🟠 Druid Feral | [Bassy](https://worldofwarcraft.blizzard.com/en-us/character/us/whisperwind/bassy) |          
| 277 | 3379 | ❤️‍🩹⚪ Priest Discipline | [Digitalmind](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/digitalmind) |          
| 278 | 3379 | ❤️‍🩹⚪ Priest Discipline | [Shikinomi](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/shikinomi) |          
| 279 | 3379 | ❤️‍🩹⚪ Priest Discipline | [Natoshi](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/natoshi) |          
| 280 | 3378 | ⚔️🧊 Mage Arcane | [Cvark](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/cvark) |          
| 281 | 3378 | ⚔️🌸 Paladin Retribution | [Victorious](https://worldofwarcraft.blizzard.com/en-us/character/us/drenden/victorious) |          
| 282 | 3377 | ❤️‍🩹🐉 Evoker Preservation | [Sleepiiheadx](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/sleepiiheadx) |          
| 283 | 3377 | ⚔️⚪ Priest Shadow | [Pboo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/pboo) |          
| 284 | 3377 | ⚔️🟡 Rogue Subtlety | [Jarome](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/jarome) |          
| 285 | 3377 | ⚔️🔮 Warlock Demonology | [Conboi](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/conboi) |          
| 286 | 3376 | ❤️‍🩹🍺 Monk Mistweaver | [Aiswalle](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/aiswalle) |          
| 287 | 3376 | ❤️‍🩹🍺 Monk Mistweaver | [Kokweaver](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/kokweaver) |          
| 288 | 3375 | ⚔️🐉 Evoker Devastation | [Shamblewing](https://worldofwarcraft.blizzard.com/en-us/character/us/arthas/shamblewing) |          
| 289 | 3375 | ⚔️🦖 Hunter Marksmanship | [Sbgrv](https://worldofwarcraft.blizzard.com/en-us/character/us/dalaran/sbgrv) |          
| 290 | 3375 | ❤️‍🩹🍺 Monk Mistweaver | [Meepsweep](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/meepsweep) |          
| 291 | 3375 | ⚔️🌸 Paladin Retribution | [Marvinceo](https://worldofwarcraft.blizzard.com/en-us/character/us/stormreaver/marvinceo) |          
| 292 | 3374 | ⚔️🌸 Deathknight Unholy | [Vigarst](https://worldofwarcraft.blizzard.com/en-us/character/us/azralon/vigarst) |          
| 293 | 3374 | ⚔️🌸 Paladin Retribution | [Crèámovo](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/crèámovo) |          
| 294 | 3373 | ⚔️🧊 Mage Frost | [Hansol](https://worldofwarcraft.blizzard.com/en-us/character/us/farstriders/hansol) |          
| 295 | 3373 | ⚔️🧊 Mage Frost | [Hogdog](https://worldofwarcraft.blizzard.com/en-us/character/us/illidan/hogdog) |          
| 296 | 3373 | ⚔️🍺 Monk Windwalker | [Innerverse](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/innerverse) |          
| 297 | 3373 | ⚔️🍺 Monk Windwalker | [Neighbors](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/neighbors) |          
| 298 | 3373 | ⚔️🔮 Warlock Demonology | [Swapchan](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/swapchan) |          
| 299 | 3372 | ⚔️🟠 Druid Feral | [Nftpapi](https://worldofwarcraft.blizzard.com/en-us/character/us/area-52/nftpapi) |          
| 300 | 3371 | ⚔️🌸 Paladin Retribution | [Masqadin](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/masqadin) |          
| 301 | 3371 | ⚔️🔮 Warlock Destruction | [Dukama](https://worldofwarcraft.blizzard.com/en-us/character/us/stormrage/dukama) |          
| 302 | 3370 | ⚔️🧊 Mage Arcane | [Numbing](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/numbing) |          
| 303 | 3370 | ⚔️⚪ Priest Shadow | [Dtyzz](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dtyzz) |          
| 304 | 3369 | ❤️‍🩹🍺 Monk Mistweaver | [Feedgødx](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/feedgødx) |          
| 305 | 3369 | ❤️‍🩹🔵 Shaman Restoration | [Dyllbar](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/dyllbar) |          
| 306 | 3369 | ⚔️🟤️ Warrior Arms | [Warried](https://worldofwarcraft.blizzard.com/en-us/character/us/sargeras/warried) |          
| 307 | 3368 | ⚔️🌸 Paladin Retribution | [Castaway](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/castaway) |          
| 308 | 3368 | ⚔️🔮 Warlock Demonology | [Graendol](https://worldofwarcraft.blizzard.com/en-us/character/us/tichondrius/graendol) |          
| 309 | 3367 | ❤️‍🩹🟠 Druid Restoration | [Merawr](https://worldofwarcraft.blizzard.com/en-us/character/us/arygos/merawr) |          
| 310 | 3367 | ⚔️🌸 Paladin Retribution | [Notae](https://worldofwarcraft.blizzard.com/en-us/character/us/icecrown/notae) |          
